id,user_id,created_at,tweet_text,hashtag_entities
825745943374897152,131018989,2017-01-29 16:42:29,"RT @Mikel_Jollett: @StrykerBrig24 We are a rich country and it is important that we continue to be a beacon of hope, light and charity.",{}
825741457126350848,131018989,2017-01-29 16:24:39,"RT @nbcsnl: ""Change comes from large groups of angry people."" @azizansari #SNL https://t.co/PT03JsynPb",{SNL}
825741423345426432,131018989,2017-01-29 16:24:31,"RT @MerriamWebster: Our #1 lookup is 'fascism', which has been trending consistently for the past few months.

We report trends when they'r...",{}
825741388323004416,131018989,2017-01-29 16:24:23,"RT @rmayemsinger: Loving devoted husband, happy wife.
#alternativefacts https://t.co/F4BYUJvznZ",{alternativefacts}
825739945566310401,131018989,2017-01-29 16:18:39,RT @NextStopJohn: Buy a ship. Name it relation. Sit in it. You are in a relationship.,{}
825739756231286786,131018989,2017-01-29 16:17:54,RT @BenjaminNorton: We're in a very dangerous time when federal agents ignore the judicial branch &amp; blindly follow the racist orders of a f...,{}
825739248045158400,131018989,2017-01-29 16:15:52,"RT @frankthorp: TUES:
Cmte votes:
-Jeff Sessions
-Rick Perry
-Ryan Zinke
-Tom Price
-Betsy DeVos

Full Sen Votes:
-Elaine Chao
-Rex Tillers...",{}
825739009095634944,131018989,2017-01-29 16:14:55,RT @girlposts: I've watched this a hundred times already   https://t.co/0v7bHM3z11,{}
825581054748614657,131018989,2017-01-29 05:47:16,RT @EricRMurphy: #deleteUber Here's the NY Taxi Workers Alliance Statement on the refugee ban. @Uber is still trying to go to JFK anyway ht...,{deleteUber}
825580867615481856,131018989,2017-01-29 05:46:32,RT @shannoncoulter: Reminder: @Uber CEO Travis Kalanick is a member of Trump's Strategic and Policy Forum. #GrabYourWallet #DeleteUber http...,"{GrabYourWallet,DeleteUber}"
825572582732689409,131018989,2017-01-29 05:13:36,RT @MayorEdMurray: What remarkable scenes from SeaTac and at airports around the country. Standing united to proclaim #NoBanNoWall https://...,{NoBanNoWall}
825572351232204800,131018989,2017-01-29 05:12:41,RT @cmkshama: All detained released in Chicago! Let's keep the sit-in going until #SeaTac detainees freed too! #MuslimBan #NoBanNoWall #Res...,"{SeaTac,MuslimBan,NoBanNoWall}"
825572227697369088,131018989,2017-01-29 05:12:12,RT @samlevine: Video of arrivals at #SeaTac for #MuslimBan protest https://t.co/fxd9s2hVot,"{SeaTac,MuslimBan}"
825570535178276865,131018989,2017-01-29 05:05:28,RT @jimmyhawk9: Since Barack Obama became Potus the GOP have engaged in non-stop Treason. Stand up for the Truth and the Truth will support...,{}
825570483110244352,131018989,2017-01-29 05:05:16,"RT @1NatalieMaines: People of the world, 
I'd like to apologize for the un-American racist and religious intolerance being spewed by our ha...",{}
825567918687547392,131018989,2017-01-29 04:55:04,"RT @nycDSA: Reinforcements needed at Cadman Plaza in Brooklyn, 7:30PM #NoBanNoWall #SolidarityForever https://t.co/ZlpkbpKxv0","{NoBanNoWall,SolidarityForever}"
825567640655507456,131018989,2017-01-29 04:53:58,"RT @DoctorYasmin: I'm sorry, WHAT? Did Jeffrey Lord just say Nafta causes immigrant women to menstruate all over people's dry cleaning? WHA...",{}
825567601736626176,131018989,2017-01-29 04:53:49,RT @seankent: Jeffrey Lord just said 9-11 wouldn't have happened if we'd had this ban. Except none of the countries the hijackers were from...,{}
825567341320613888,131018989,2017-01-29 04:52:47,RT @womensmarch: Gather your people! #Terminal4 arrivals at JFK. #NoMuslimBanJFK https://t.co/F6fTb4LgTZ,"{Terminal4,NoMuslimBanJFK}"
825567320491716608,131018989,2017-01-29 04:52:42,"RT @KJWolfPhoto: This is quite amazing at JFK Airport. 

Thank you people of NYC. You consistently redeem my faith in humanity! 

#Terminal...",{}
825567281262522369,131018989,2017-01-29 04:52:32,RT @MENofWM: THIS LAND WAS MADE FOR YOU AND ME! #JFK #Terminal4 #MENofWM https://t.co/e0o99YJvU9,"{JFK,Terminal4,MENofWM}"
825567015075078144,131018989,2017-01-29 04:51:29,RT @dabeard: This may the scariest news today. A white nationalist now is higher ranked on the National Security Council than intel or Join...,{}
825566990458695681,131018989,2017-01-29 04:51:23,"RT @KaivanShroff: TODAY, TRUMP QUIETLY REMOVED THE CHAIRMAN OF THE JOINT CHIEFS OF STAFF FROM THE NATIONAL SECURITY COUNCIL &amp; REPLACED HIM...",{}
825563492526592001,131018989,2017-01-29 04:37:29,"RT @ChadMac19: You're damn right.

#MuslimBan
#NoBan
#ACLU
#NeverAgainIsNow https://t.co/lStPHKoqnf","{MuslimBan,NoBan,ACLU,NeverAgainIsNow}"
825561876452896769,131018989,2017-01-29 04:31:04,"RT @DisavowTrump16: Thanks to this courageous woman, the #MuslimBan has been halted! RETWEET to thank Judge Ann Donnelly for her heroic act...",{MuslimBan}
825561854281814016,131018989,2017-01-29 04:30:58,RT @michelebaratta: Thank you for your courage Judge Ann Donnelly and  #ACLU. This is what America is about!!!! #noban https://t.co/qigvcyH...,"{ACLU,noban}"
825561183319052289,131018989,2017-01-29 04:28:18,RT @Honey17011: The #ACLU is becoming critically important to a whole new generation of Americans. Their victory is our victory.,{ACLU}
825559583141752834,131018989,2017-01-29 04:21:57,"RT @TBCJay: Every single Republican opposing the ban should vote No on Tillerson.

@JeffFlake @OrrinHatch @BenSasse @LindseyGrahamSC @marco...",{}
825558795338211328,131018989,2017-01-29 04:18:49,Catholics pay attention: Pope Francis says you cannot reject refugees and call yourself a Christian https://t.co/XgHaMSvQhY via @USUncut,{}
825557311229816833,131018989,2017-01-29 04:12:55,RT @GinggerShankar: LA!! URGENT: Arabic &amp; Farsi translators urgently needed #LAX to assist family of people being detained. meeth@immdef.or...,{LAX}
825553972006002688,131018989,2017-01-29 03:59:39,"RT @heidibraun: ""Never doubt that a small group of thoughtful, committed citizens can change the world; indeed it's the only thing that eve...",{}
825552897706373120,131018989,2017-01-29 03:55:23,"RT @UckfayRumptay: Tell your people to tell their people that all the people marching.
#TheResistance #TrumpLeaks #MuslimBan #NoBanNoWall #...","{TheResistance,TrumpLeaks,MuslimBan,NoBanNoWall}"
825552547725185024,131018989,2017-01-29 03:54:00,RT @TheDopePoet: What choosing Power over the People looks like. #MuslimBan #Aclu https://t.co/StVGTKmEXN,"{MuslimBan,Aclu}"
825547453046730752,131018989,2017-01-29 03:33:45,"RT @abeetley: At least 3 people still detained at @flySFO, families' lawyers asking us to tweet the hashtags  #LetTheLawyersIn #LetTheFamil...",{LetTheLawyersIn}
825534402310451204,131018989,2017-01-29 02:41:53,"RT @pattonoswalt: ""Dad, are we finally safe from people who come from countries where Trump has no business interests?""
""Yes, sweetie. Go t...",{}
825534374003109890,131018989,2017-01-29 02:41:47,"RT @ShaunKing: When listing 7 countries where Muslim refugees will be banned from, Trump spoke of 9/11.

Not a single hijacker was from eve...",{}
825534348430450688,131018989,2017-01-29 02:41:41,"RT @bchesky: Airbnb is providing free housing to refugees and anyone not allowed in the US. Stayed tuned for more, contact me if urgent nee...",{}
825534168134094848,131018989,2017-01-29 02:40:58,"RT @NotAltWorld: Imagine getting off a 13 hour flight, filled with hope at starting a new life, only to be cuffed &amp; used as a scrapegoat fo...",{}
825528060996751362,131018989,2017-01-29 02:16:41,RT @YasminYonis: My family &amp; I are refugees from Somalia. I've resettled refugees. I worked on refugee rights for Human Rights Watch. This...,{}
825528027735945216,131018989,2017-01-29 02:16:34,"RT @Reza_Zadeh: Just paid for the health insurance of my American employees. As a Canadian-Iranian with an EB-1 Green Card, now not allowed...",{}
825527323063521283,131018989,2017-01-29 02:13:46,"RT @ianbremmer: Today we should remember the words of Pres George W Bush, on Sept 20, 2001. He speaks to an America many of us still believ...",{}
825527006183895040,131018989,2017-01-29 02:12:30,"RT @JackSmithIV: Protesters are shut out from going inside and are out in light snowfall, organizer: ""Keep each other warm, and keep the en...",{}
825526822615994368,131018989,2017-01-29 02:11:46,RT @CharlotteAlter: Protester and cops in riot-gear #JFKTerminal4 #MuslimBanprotest https://t.co/u0SulWfhiC,"{JFKTerminal4,MuslimBanprotest}"
825526438610694145,131018989,2017-01-29 02:10:15,"RT @DavidCornDC: .@LindseyGrahamSC @SenJohnMcCain, now would be a good time for some leadership within the Republican Party. Care to commen...",{}
825526181466304517,131018989,2017-01-29 02:09:13,RT @MaketheRoadNY: We announce march 2pm Battery Park tomorrow w @MaketheRoadNY @thenyic allies. #NoMuslimBanJFK #NoBanNoWall https://t.co/...,"{NoMuslimBanJFK,NoBanNoWall}"
825526140152393729,131018989,2017-01-29 02:09:04,"RT @RogueNASA: Buckle up, folks. This is only the start. #resist https://t.co/qXQ2v94jsi",{resist}
825525867493289984,131018989,2017-01-29 02:07:58,RT @NYCLU: Right there with you. https://t.co/EWJSbPPk8O,{}
825525849738747905,131018989,2017-01-29 02:07:54,RT @AGSchneiderman: Discriminating against refugees on basis of religion is unamerican--and harkens back to USA's darkest days turning away...,{}
825525325308178432,131018989,2017-01-29 02:05:49,"RT @ABFalecbaldwin: 2- that brought countless people, America's future, to this country. 
It was freedom.
Freedom was our calling card.
Tru...",{}
825525034580004868,131018989,2017-01-29 02:04:40,"RT @NancySinatra: And what do you intend to do about this, Senator? It's up to you and your colleagues. DO SOMETHING. https://t.co/qY6rb2mQ...",{}
825520438809763841,131018989,2017-01-29 01:46:24,"RT @aravosis: And I just turned off CNN, my usual go-to channel, because they've got Jeffrey Lord on. I cannot watch CNN when he and Kaylei...",{}
825519851070332929,131018989,2017-01-29 01:44:04,RT @amelscript: Lawyers at JFK told there will be hearing tonight by federal judge in BK on an emergency stay of some or all of the EO. #Mu...,{}
825519803670466560,131018989,2017-01-29 01:43:53,"RT @ValaAfshar: US tech companies founded by 1st/2nd generation immigrants 

Apple
Google
Facebook
Amazon
Oracle
IBM
Uber
Yahoo
EMC
eBay...",{}
825518908199182336,131018989,2017-01-29 01:40:19,"RT @BenjaminRamm: #MuslimBan is not just a ban on Muslims. My Jewish mother, born in Iran but UK citizen, now banned from entering US. http...",{MuslimBan}
825510911506948096,131018989,2017-01-29 01:08:33,RT @NYTWA: No cabs in this line at JFK terminal 4. #NoBanNoWall #RefugeesWelcome https://t.co/ZX5BycRTie,"{NoBanNoWall,RefugeesWelcome}"
825510591288664064,131018989,2017-01-29 01:07:16,"RT @NYGovCuomo: I have directed Port Authority, @NYSDOS, &amp; my Counsel's Office to jointly explore all legal options to assist anyone detain...",{}
825510088446074881,131018989,2017-01-29 01:05:16,RT @SierraClub: .@phillydotcom Inquirer Editorial: Trump's first days resemble those of a dictator https://t.co/Rh7M8NbszC,{}
825509444293234688,131018989,2017-01-29 01:02:43,"RT @jonahkeri: @SpeakerRyan #NeverAgain! Except for today. Then totally, definitely #NeverAgain.","{NeverAgain,NeverAgain}"
825508840267354112,131018989,2017-01-29 01:00:19,RT @ArielleLAngel: On my way to JFK. #NoMuslimBanJFK #NeverAgainisNow #JewishResistance https://t.co/VUj4WDFGq3,"{NoMuslimBanJFK,NeverAgainisNow,JewishResistance}"
825508282722709504,131018989,2017-01-29 00:58:06,RT @Soxfan311: Our ancestors who fought against Hitler swore #NeverAgain would we allow that. Well #NeverAgainisNow! #VivaLaResistance #The...,"{NeverAgain,NeverAgainisNow,VivaLaResistance}"
825507555057078272,131018989,2017-01-29 00:55:12,RT @SpryWit: I am an immigrant and a Jew from a family of holocaust survivors. We've seen this before. #NoMuslimBanJFK #NeverAgainisNow @fr...,"{NoMuslimBanJFK,NeverAgainisNow}"
825506583190704128,131018989,2017-01-29 00:51:21,"RT @Redpainter1: I am a Jew.
I stand with Muslims.
Not defined by religion.
Not defined by race.
We are humans.
#NeverAgainisNow #NeverAgain","{NeverAgainisNow,NeverAgain}"
825506459270017024,131018989,2017-01-29 00:50:51,"RT @mcspocky: Posting again because it makes deplorables have fits!

#NeverAgainIsNow
First Trump Took Away Muslim Rights...
#MuslimBan
Trump...","{NeverAgainIsNow,MuslimBan}"
825504258543939585,131018989,2017-01-29 00:42:07,RT @NekoAtsumeLARPr: Police not allowing any more people onto the airtrain to jfk https://t.co/oaf7A1psCB,{}
825503624134479872,131018989,2017-01-29 00:39:35,"RT @tparsi: I want to repeat: Green card holders were handcuffed, their social media was reviewed, and they were asked their views on Trump...",{}
825503370332868608,131018989,2017-01-29 00:38:35,"RT @WajahatAli: If you do support the #MuslimBan today, remember this: you will be remembered as the villains of our children's history boo...",{MuslimBan}
825499017052188672,131018989,2017-01-29 00:21:17,"RT @RoguePOTUSStaff: @AliceZillah1 @JewelDole Yes, those are words POTUS has said when #unholytrinity have brought up abortion issue.",{unholytrinity}
825800238489272322,161791703,2017-01-29 20:18:14,Truly honored to receive the Presidential Citizenship Award from Dr. Harvey during the @_HamptonU 124th Annual Foun... https://t.co/auPDd191UR,{}
825750221170868225,161791703,2017-01-29 16:59:29,.@realDonaldTrump's immigration order runs afoul of American values and our constitution. Read my full statement: https://t.co/3BK8NrKzlr,{}
825565853097803776,161791703,2017-01-29 04:46:52,"Joined @TheMountBishop, Councilwoman Ella Ward &amp; the Chesapeake Regional Health Foundation at the British Invasion... https://t.co/Ek0M4o6ygy",{}
825561589822717952,161791703,2017-01-29 04:29:55,Proud to join my friends @timkaine &amp; Anne Holton at the Annual India Republic Day Celebration in Glen Allen this af... https://t.co/lThzxh8hCT,{}
825518168865116160,1339931490,2017-01-29 01:37:23,The #MuslimBan violates our most basic sensibilities as Americans and as human beings. #AllAreWelcome #1A,"{MuslimBan,AllAreWelcome,1A}"
825810296740708354,248699486,2017-01-29 20:58:12,"2-As we have seen with previous administrations, executive orders are not the way to resolve ongoing problems.",{}
825810178268360704,248699486,2017-01-29 20:57:43,"1-Safety &amp; security of our communities come 1st, but the way this EO is playing out has created a lot of uncertainty/unintended consequences",{}
825757814891114496,237763317,2017-01-29 17:29:39,RT @Students4LifeHQ: Wow! Check out this awesome time lapse of the entire #MarchforLife! https://t.co/Evrq3IBGCd,{MarchforLife}
825781131480072192,970207298,2017-01-29 19:02:18,"Proud to stand shoulder-to-shoulder with Mayor @marty_walsh, @SenMarkey, @CAIRMass &amp; 20k+ people in Boston today to... https://t.co/8YzgLJE2au",{}
825548000613298177,970207298,2017-01-29 03:35:55,"RT @ACLU_Mass: We encourage anyone being detained at Logan under #MuslimBan, as well as their families/friends, to contact us at 617-482-31...",{MuslimBan}
825524792958803972,970207298,2017-01-29 02:03:42,We will not allow a Muslim ban in the United States of America. Here's what I said at Logan Airport tonight.... https://t.co/6XVanUUI0w,{}
825517134277177344,970207298,2017-01-29 01:33:16,Tonight we fight for American values at airports all across this country. I'm at Logan Airport now to say: #nomuslimban #NoBanNoWall,"{nomuslimban,NoBanNoWall}"
825853460612538371,240812994,2017-01-29 23:49:43,@madinatoure @realDonaldTrump Shout out to the folks live streaming!,{}
825852313394900992,240812994,2017-01-29 23:45:09,"RT @DebbiAlmontaser: @RepYvetteClarke ""I will go back to D.C. and I will act up to make sure we protect our communities."" #MuslimBan #NoBan...",{MuslimBan}
825851499695714307,240812994,2017-01-29 23:41:55,"RT @cmwalla: ""I know this nation will live up to its greatest potential because we stood up this evening."" @RepYvetteClarke",{}
825850074676789248,240812994,2017-01-29 23:36:16,RT @DebbiAlmontaser: Packed house at event with @RepYvetteClarke. Standing room only! #MuslimBan https://t.co/NSBpPs2QNQ,{MuslimBan}
825846025076105216,240812994,2017-01-29 23:20:10,"Full house for tonight's meeting. Follow along here, Facebook, and IG using #BrooklynResists. https://t.co/wkWQpYb2Mg",{BrooklynResists}
825845182163742721,240812994,2017-01-29 23:16:49,"Broadcasting #BrooklynResists ""@POTUS"" @realDonaldTrump live in #Brooklyn as we say #NoWallNoBan! No #MuslimBan! https://t.co/U0xfogcWDb","{BrooklynResists,Brooklyn,NoWallNoBan,MuslimBan}"
825844821143277568,240812994,2017-01-29 23:15:23,"RT @cmwalla: @jenvalentino @RepYvetteClarke yup, once it starts!",{}
825843302566084608,240812994,2017-01-29 23:09:21,@demwaves Right here! We're starting soon.,{}
825842870955421696,240812994,2017-01-29 23:07:38,RT @kmcdonovgh: Two mins later https://t.co/r5XZ9RrChg,{}
825842826827198466,240812994,2017-01-29 23:07:27,RT @kmcdonovgh: Standing room only in Brooklyn for @RepYvetteClarke's community meeting on Trump admin #MuslimBan https://t.co/zhpHikMCec,{MuslimBan}
825842757386326018,240812994,2017-01-29 23:07:11,RT @cmwalla: Beyond packed for @RepYvetteClarke emergency meeting in Ditmas Park. #MuslimBan https://t.co/V45Ywn38ui,{MuslimBan}
825840090047995904,240812994,2017-01-29 22:56:35,"I'll be live streaming #BrooklynResists ""@POTUS"" @realDonaldTrump from 1107 Coney Island Avenue in Brooklyn in a few minutes. Watch live!",{BrooklynResists}
825824256500101120,240812994,2017-01-29 21:53:40,RT @DistrictRep: #BrooklynResists and says NO to #MuslimBan and NO to alienating #MuslimAmericans . Join @RepYvetteClarke tonight! https://...,"{BrooklynResists,MuslimBan,MuslimAmericans}"
825820517613654017,240812994,2017-01-29 21:38:49,"I'm ready to join @lsarsour @ 1107 Coney Island Avenue at 6:00 PM to declare #BrooklynResists ""@POTUS""... https://t.co/6Eq3ONkdLy",{BrooklynResists}
825808271047000064,240812994,2017-01-29 20:50:09,Happy Birthday to the LEGENDARY @Oprah! https://t.co/F9TVjEjfpO,{}
825794817464664065,240812994,2017-01-29 19:56:41,@Cunningham4NYC I hope to see you there!,{}
825794737898655744,240812994,2017-01-29 19:56:22,"RT @ariellewiton: Emergency meeting with @RepYvetteClarke tonight at 6pm, for anyone affected by Trump's latest EO: https://t.co/GV09qVjhoz",{}
825790732933951489,240812994,2017-01-29 19:40:27,"Under @StephenBannon, @BreitbartNews attacked women, African Americans, Latinos, Jews, Muslims, and LGBTQ community. https://t.co/cQzaihjNBz",{}
825770880936587264,240812994,2017-01-29 18:21:34,@takeoutcreative @6pm @POTUS @realDonaldTrump It's 1107 Coney Island Avenue in Brooklyn. Right near the Q train at Avenue H.,{}
825767376062971904,240812994,2017-01-29 18:07:39,"RT @madinatoure: .@thenyic, @JimmyVanBramer, @RepYvetteClarke and @NationalAction actions against @realDonaldTrump exec orders https://t.co...",{}
825757781609308161,240812994,2017-01-29 17:29:31,RT @coryprovost: PLEASE RT: Emergency Meeting today with @RepYvetteClarke https://t.co/wfYVLNCLBj,{}
825756182853861377,240812994,2017-01-29 17:23:10,RT @HereandNowABC: @RepYvetteClarke and @AmbassadorSujay talk about how to keep the momentum going after the Women's March on Washington. h...,{}
825755990020722688,240812994,2017-01-29 17:22:24,RT @Ms_CamilleJ: Inspired by the leadership &amp; wisdom expressed by @RepYvetteClarke @TamikaDMallory @lsarsour @AmbassadorSujay this morn on...,{}
825754801963139072,240812994,2017-01-29 17:17:41,".@SenateMajLdr: ""We don't have religious tests."" Therefore: [...] We need to fight @realDonaldTrump AND his lackeys.
https://t.co/CqsIsogvJo",{}
825713686945943553,240812994,2017-01-29 14:34:18,"Share with your friends &amp; neighbors: emergency meeting w/ Muslim community tonight @6PM to fight ""@POTUS""... https://t.co/0xAnoGi2Xu",{}
825710988452360193,240812994,2017-01-29 14:23:35,.@nbc must take its commitment to diversity more seriously @TODAYshow &amp; elsewhere. @tamronhall @alroker https://t.co/MMwIc0Fn5t via @TheRoot,{}
825702252853727232,240812994,2017-01-29 13:48:52,"Watch @RudyGiuliani admit ""@POTUS"" @realDonaldTrump's #MuslimBan was religious bigotry. Rudy, everyone already knew. https://t.co/pezV2n1lr5",{MuslimBan}
825697423548940289,240812994,2017-01-29 13:29:41,"We are not experiencing normal times w/ ""@POTUS"" @realDonaldTrump's executive disorder. This generation will fight to restore our democracy!",{}
825695875817152512,240812994,2017-01-29 13:23:32,I met American veterans of Iranian descent @JFKairport waiting for their illegally-detained mother. We're ready to resist @realDonaldTrump!,{}
825688534510084097,240812994,2017-01-29 12:54:21,"Join me, Bob Pickett &amp; Bob Slade @OpenLineLive @WBLS @8AM to discuss 1st week of ""@POTUS"" @realDonaldTrump disaster. https://t.co/B7KhL1s9NS",{}
825570253199536130,240812994,2017-01-29 05:04:21,"RT @JackSmithIV: Congresswoman @RepYvetteClarke just as the #MuslimBan was halted: ""We're gonna rise up. This is the rise of the resistance...",{MuslimBan}
825565789398892548,240812994,2017-01-29 04:46:37,"We. Will. Resist. ""@POTUS"" @realDonaldTrump. You will NEVER undermine our Constitution or the American Dream!",{}
825564796183523328,240812994,2017-01-29 04:42:40,RT @MichaelSkolnik: We. Will. Resist.,{}
825562657600176129,240812994,2017-01-29 04:34:10,RT @LSD_Esq: @MichaelSkolnik @JoyAnnReid @rolandsmartin @AprilDRyan @niaCNN @tifcrossmyheart @TheRevAl @LVBurke https://t.co/xE89c29gCJ,{}
825561922368049152,240812994,2017-01-29 04:31:15,RT @LSD_Esq: @angela_rye  @Toure @CapehartJ @CharlesMBlow @finneyk @ShaunKing @SymoneDSanders  https://t.co/xE89c29gCJ,{}
825530928491536385,240812994,2017-01-29 02:28:05,"@SameOldShawn @ApprenticeNBC @verge We will stand up, we will fight, and we will NEVER surrender to ""@POTUS"" @realDonaldTrump's hate.",{}
825528415784665088,240812994,2017-01-29 02:18:06,"A ""@POTUS"" who doesn't know the Constitution? As they say on the @ApprenticeNBC, ""you're fired"" @realDonaldTrump! https://t.co/MOaO5BEE1y",{}
825522945632194560,240812994,2017-01-29 01:56:22,"We will never abandon our Muslim sisters and brothers! We will never surrender to ""@POTUS"" @realDonaldTrump. You wi... https://t.co/VY6ZEE2gRD",{}
825519294788284417,240812994,2017-01-29 01:41:51,I'm @ JFK Airport with @GregoryMeeks &amp; @RepEspaillat to stand w/ our Muslim sisters &amp; brothers. @realDonaldTrump ca... https://t.co/suaPQqBSW8,{}
825517827616604161,240812994,2017-01-29 01:36:02,"RT @NYCImmigrants: Congressmembers Meeks, Clarke and Espaillat w/ Commissioner Agarwal advocating for those barred from entry at JFK #NoBan...",{}
825515701033123840,240812994,2017-01-29 01:27:35,"Here's the part of the story where ""@POTUS"" @realDonaldTrump completely trumps @SpeakerRyan. @Slate @jim_newell  https://t.co/hRbyn95DXP",{}
825507850424287232,240812994,2017-01-29 00:56:23,RT @MichaelleSolage: W/ @GregoryMeeks @RepYvetteClarke and detained families in JFK terminal 4.  #NoBanNoWall https://t.co/kADBHirRwx,{NoBanNoWall}
825502926764384256,240812994,2017-01-29 00:36:49,"""@POTUS"" @realDonaldTrump created a constitutional crisis w/ #MuslimBan. We will not let him destroy America.
https://t.co/bmU4gh063a @slate",{MuslimBan}
825788734557790210,13491312,2017-01-29 19:32:31,Across America people are standing up to say this #MuslimBan isn't who we are. Proud to see CLE joining in. We're a... https://t.co/00JNNPHKff,{MuslimBan}
825779708344283137,13491312,2017-01-29 18:56:39,RT @StacyStClair: Attorneys have set up shop at the O'Hare McDonald's as they work to get the 18 people held out https://t.co/zueaLgNVA4,{}
825778926744133632,13491312,2017-01-29 18:53:33,RT @sethmoulton: We trusted many of our Iraqi and Afghan allies with our lives. And they trusted us with theirs... https://t.co/q3VJVq6cQ2,{}
825607252157538304,13491312,2017-01-29 07:31:22,RT @HillaryClinton: I stand with the people gathered across the country tonight defending our values &amp; our Constitution. This is not who we...,{}
825774037720772608,19394188,2017-01-29 18:34:07,Full statement w/ @LindseyGrahamSC on @POTUS's executive order on immigration: https://t.co/Fh9ylhWZyc,{}
825773834750005248,19394188,2017-01-29 18:33:18,"EO sends signal, intended or not, that US doesn't want Muslims here- fear it may do more to help terrorist recruitment than improve security",{}
825773307249176580,19394188,2017-01-29 18:31:13,Ultimately fear this exec order will become a self-inflicted wound in the fight against terrorism,{}
825772969867747328,19394188,2017-01-29 18:29:52,Clear from confusion at airports across nation that @POTUS's exec order was not properly vetted - such a hasty process risks harmful results,{}
825772712404590592,19394188,2017-01-29 18:28:51,"Our gov't has responsibility to defend borders, but must do so in way that makes us safer &amp; upholds all that's decent &amp; exceptional about US",{}
825728006723346437,19394188,2017-01-29 15:31:12,Joining @FaceTheNation @CBSNews in a few to discuss @POTUS's executive orders &amp; more - tune-in,{}
825700647047663617,34308692,2017-01-29 13:42:29,Christians come together as we worship today. Banning muslims from America is wrong. Jeremiah 22:3 do no wrong or violence to the foreigner,{}
825851781435555840,798973032362606600,2017-01-29 23:43:02,Over 200 people came to the Islamic Center of Orlando to stand united against Trump's extreme agenda. #NoBanNoWall https://t.co/9tHtNMeGxX,{NoBanNoWall}
825849770166067200,798973032362606600,2017-01-29 23:35:03,RT @Sethrogen: Ppl w friends/family flying frm affected countries contact airport@refugeerights.org b4 they arrive 4 access 2 counsel. Pls...,{}
825849761903280129,798973032362606600,2017-01-29 23:35:01,RT @Sethrogen: Families worried about loved ones who might be detained coming into Dulles can call 202-331-3320 ext 7007,{}
825849648627773442,798973032362606600,2017-01-29 23:34:34,RT @byRyanGillespie: This is what today has felt like for those involved. https://t.co/nymgXBWr0B,{}
825849245408321537,798973032362606600,2017-01-29 23:32:58,@LiberalNavySeal thank you for joining us. We will resist.,{}
825808284493946880,798973032362606600,2017-01-29 20:50:12,"RT @Journo_Christal: U.S. Rep. Val Demings meeting with the Muslim community in Orlando, telling them they need to speak up &amp; voice their o...",{}
825806209064263680,798973032362606600,2017-01-29 20:41:57,"""This is not a Muslim issue, this is an American issue."" https://t.co/R5kVyUSDV9",{}
825803462780841984,798973032362606600,2017-01-29 20:31:02,RT @news6wkmg: Rep. Val Demings meets with Muslim community leaders https://t.co/zkyrBjsYuz https://t.co/GatzSXlCnS,{}
825803419080331264,798973032362606600,2017-01-29 20:30:52,RT @DLama_FOX35: .@RepValDemings speaking to leaders of the Muslim community in #Orlando #fox35 https://t.co/J5LFouLzAp,"{Orlando,fox35}"
825715188682854401,798973032362606600,2017-01-29 14:40:16,@LiberalNavySeal @WFTV it is at 3pm now and yes.,{}
825709212743434242,798973032362606600,2017-01-29 14:16:31,We continue to monitor the situation &amp; are meeting with leaders from our local Muslim community today. #NoBanNoWall https://t.co/8y4C4QQr2w,{NoBanNoWall}
825812225952710656,3018670151,2017-01-29 21:05:52,".@POTUS's actions are abhorrent, inhumane and unconstitutional. https://t.co/PrBGkmNhKf",{}
825853896862072833,937723303,2017-01-29 23:51:27,RT @rahulastrohl: Thank you @RepSarbanes and @RepJohnDelaney for showing up for immigrants at @BWI_Airport #NoBanNoWall,{NoBanNoWall}
825855589486120960,937723303,2017-01-29 23:58:10,So inspired by the huge crowd I saw tonight while joining Marylanders at BWI. Maryland is standing up. https://t.co/HV9ATSotj4,{}
825839079078117376,937723303,2017-01-29 22:52:34,RT @VanessaWBAL: Just spoke with @RepJohnDelaney and @RepSarbanes. They're here to support the protest at @BWI_Airport #WBAL https://t.co/8...,{WBAL}
825798793253834752,937723303,2017-01-29 20:12:29,Here at Dulles speaking out against these destructive and wrong actions by President Trump,{}
825809185115951104,937723303,2017-01-29 20:53:47,Attorneys are here at Dulles ready to help. #nationoflaws #NationOfImmigrants https://t.co/Zmyj2gZAlT,"{nationoflaws,NationOfImmigrants}"
825812076169981952,937723303,2017-01-29 21:05:16,Lots of good people at Dulles standing up for the America I believe in. https://t.co/9QJYY55UEK,{}
825805810584473601,937723303,2017-01-29 20:40:22,This is what Democracy looks like at Dulles Airport https://t.co/JEHF4Uqu5m,{}
825551476097441792,94492750,2017-01-29 03:49:44,"RT @womensmarch: Call your senators right now and tell them to oppose the nomination of Jeff Sessions for Attorney General. Together, we mu...",{}
825549812535787520,94492750,2017-01-29 03:43:07,"RT @ACLU: On week one, Donald Trump suffered his first loss in court.",{}
825545467509501955,94492750,2017-01-29 03:25:52,"RT @HRC: ""No ban, no wall. Sanctuary for all!"" #LoveConquersHate https://t.co/0eOgVkTQXs",{LoveConquersHate}
825543615183192065,94492750,2017-01-29 03:18:30,RT @SenWarren: Tonight we fight for American values at airports all across this country. I'm at Logan Airport now to say: #nomuslimban #NoB...,{nomuslimban}
