"id";"screen_name";"description";"created_at";"location";"is_verified";"latest_following_count";"latest_followers_count";"latest_status_count";"array_agg"
50152441;"RepMcClintock";"United States Representative, 4th District of California";"2009-06-24 00:21:07";"Washington, DC";t;0;11530;285;"{congressperson,Republican,republican}"
156333623;"RepAlGreen";"Proud to represent the Ninth Congressional District of Texas in the United States House of Representatives.";"2010-06-16 17:20:23";"Houston, TX";t;408;18227;704;"{congressperson,Democrat,democrat}"
3686482216;"RepLaHood";"Proudly representing the 18th Congressional District of Illinois.";"2015-09-17 14:16:48";"IL-18 Congressional District";t;317;4672;585;"{congressperson,Republican,republican}"
816157667882373120;"RepCarbajal";"Proudly representing California's 24th Congressional District.";"2017-01-03 05:42:06";"";t;577;2286;106;"{congressperson,democrat}"
216503958;"SenDonnelly";"U.S. Senator Joe Donnelly's communications staff";"2010-11-16 22:24:01";"";t;212;45602;4145;"{senator,Democrat,democrat}"
26637348;"TulsiGabbard";"Soldier. Veteran. Surfer. Member of Congress. Doing my best to be of service.";"2009-03-26 00:14:32";"Hawai'i";t;3180;134037;6470;"{congressperson,Democrat,democrat}"
264219447;"SenatorWicker";"U.S. Senator for Mississippi. Please visit my website for updates.";"2011-03-11 14:59:01";"Mississippi & Washington, DC";t;290;40178;3072;"{republican,senator,Republican}"
168673083;"repdavidscott";"Representing Georgia's 13th Congressional District including Cobb, Douglas, Fayette, Fulton, Clayton, and Henry Counties.";"2010-07-20 14:10:32";"Georgia";t;1627;13505;2417;"{congressperson,Democrat,democrat}"
15160884;"Randy_Forbes";"Representing Virginia's Fourth Congressional District. (Following a group or person does not indicate support or endorsement of their beliefs or opinions.)";"2008-06-18 18:32:37";"";t;4860;20388;3320;"{congressperson,Republican}"
224285242;"SenBennetCO";"U.S. Senator for Colorado";"2010-12-08 16:29:29";"Colorado";t;230;46804;1519;"{senator,Democrat,democrat}"
816298918468259841;"RepRoKhanna";"Ro Khanna, US representative for #CA17 in Silicon Valley. Working to bring tech jobs in my district & across America. No contributions from PACs, lobbyists.";"2017-01-03 15:03:23";"Silicon Valley, CA";t;117;3219;553;"{congressperson,democrat}"
2975091705;"CongressmanHice";"I'm honored to serve Georgia's 10th Congressional District.";"2015-01-12 18:48:35";"Monroe, GA; Washington, D.C.";t;723;5555;1106;"{congressperson,Republican,republican}"
851621377;"JimPressOffice";"Press Office of Congressman Jim Sensenbrenner, representing Wisconsin's Fifth District. Former Chair of House Judiciary Committee.";"2012-09-28 19:31:33";"";t;590;4409;975;"{congressperson,Republican,republican}"
18061669;"lisamurkowski";"Official Twitter account for U.S. Senator Lisa Murkowski. Follow me for news and updates on what's happening in the Senate and across Alaska.";"2008-12-11 21:55:19";"Alaska & Washington, D.C.";t;538;59944;4320;"{senator,Republican,republican}"
1321432124;"WolfForPA";"Official account of Tom Wolf for Governor. Tweets from Tom Wolf are signed -TW.";"2013-04-02 00:29:01";"Pennsylvania";f;540;16178;1832;"{Governor,Democrat}"
80612021;"JacksonLeeTX18";"Official Twitter account for Congresswoman Sheila Jackson Lee, Representing Texas' 18th Congressional District in the U.S. House of Representatives.";"2009-10-07 16:13:13";"Houston, TX";t;2032;34848;4297;"{congressperson,Democrat,democrat}"
15356407;"RobWittman";"proud husband, father, grandfather; humble Rep. of VA's 1st District; Seapower and Projection Forces Subcommittee Chair; advocate of sportsman-led conservation";"2008-07-08 18:25:49";"";t;6906;22767;4570;"{congressperson,Republican,republican}"
15751083;"michaelcburgess";"Congressman for Texas' 26th District, M.D. (Ob/Gyn) in my former life";"2008-08-06 15:25:19";"Washington, D.C.";t;1713;22387;4711;"{congressperson,Republican,republican}"
1080509366;"RepBillFoster";"Congressman Bill Foster is a scientist and businessman representing the 11th Congressional District of Illinois";"2013-01-11 18:17:11";"Naperville, IL ";t;1959;11831;2276;"{congressperson,Democrat,democrat}"
2730150631;"RepCurtClawson";"Member of Congress (FL-19)";"2014-08-13 19:15:51";"Bonita Springs, FL";t;79;2972;1190;"{congressperson,Republican}"
242892689;"nikiinthehouse";"Proudly representing the families of the Massachusetts 3rd District.

More info at: http://t.co/mp6QlRchln";"2011-01-25 20:57:25";"";t;1593;16135;5326;"{congressperson,Democrat,democrat}"
817050219007328258;"RepBRochester";"Official Twitter page for U.S. Representative Lisa Blunt Rochester (D-DE). Tweets from Rep. Blunt Rochester signed -LBR.";"2017-01-05 16:48:47";"Delaware, USA - Washington, DC";t;223;1707;73;"{congressperson,democrat}"
816719802328715264;"RepLizCheney";"Official Page of Congressman Liz Cheney, proudly representing the people of Wyoming.";"2017-01-04 18:55:49";"Wyoming, USA";t;8;1305;50;"{congressperson,republican}"
1068499286;"RepDennyHeck";"Proudly representing #WA10 in U.S. Congress. Husband, (gran)dad, @GonzagaBulldogs fan & #12thMan. Care about veterans, family-wage jobs & economic growth.";"2013-01-07 14:55:36";"South Puget Sound, WA";t;1414;12124;2538;"{congressperson,Democrat,democrat}"
3353670647;"RepDanDonovan";"Representing Staten Island and Brooklyn in NY's 11th Congressional District";"2015-07-01 19:06:08";"Staten Island, NY";f;325;1861;993;"{congressperson,Republican,republican}"
18030431;"JudgeCarter";"U.S. Congressman proudly serving the 31st District of Texas. Former Judge. Proud @TexasTech Red Raider.";"2008-12-10 21:00:58";"#TX31 ";t;643;12991;5230;"{congressperson,Republican,republican}"
15442036;"SenatorBoxer";"U.S. Senator Barbara Boxer of California.";"2008-07-15 16:02:13";"Washington, D.C.";t;155;134166;2231;"{senator,Democrat}"
584912320;"LacyClayMO1";"Official Campaign Twitter Account of Lacy Clay for Congress. US Rep, Missouri 1st District. R/Ts & links are not endorsements.";"2012-05-19 16:41:06";"St. Louis, MO";f;2235;6516;3738;"{congressperson,Democrat,democrat}"
2482022082;"USRepDavidJolly";"Honored to have served as U.S. Representative for Florida's 13th Congressional District. This account now inactive. Follow me on personal account @DavidJollyFL.";"2014-05-07 12:35:31";"Indian Shores, FL";t;309;4791;1803;"{congressperson,Republican}"
237944147;"RepFitzpatrick";"Proudly representing #PA8 in the US House of Representatives. Husband. Dad. @Eagles fan.      #BetterJobsMoreOpportunity";"2011-01-14 00:38:49";"Langhorne, PA";t;1104;12979;5254;"{congressperson,Republican}"
23951197;"aaronschock";"";"2009-03-12 14:04:15";"Peoria, IL";t;903;27754;2510;"{congressperson,Republican}"
60688326;"GovHerbert";"Proudly serving as the 17th governor of the great state of Utah.  Facebook: https://t.co/2ErGDynzXW #utpol";"2009-07-27 19:38:06";"Utah";t;463;23903;5024;"{Governor,Republican}"
818713465653051392;"RepDarrenSoto";"Official Account. Congressman Representing Florida's 9th District - Central Florida.";"2017-01-10 06:57:55";"Kissimmee, Florida ";t;613;1526;161;"{congressperson,democrat}"
2962891515;"RepAbraham";"Proudly representing Louisiana's 5th District. Rural family physician, veteran, farmer, pilot, former veterinarian, husband, father & grandfather.";"2015-01-05 23:01:54";"";t;99;4791;302;"{congressperson,Republican,republican}"
7429102;"MarkWarner";"Senior U.S. Senator, Va. Vice Chairman, Intel Committee. Previous: Serial entrepreneur, business guy, His Excellency the 69th Governor of the Commonwealth of Va";"2007-07-12 14:03:33";"Virginia";t;11087;116678;5292;"{senator,Democrat,democrat}"
267854863;"RepRichmond";"Representing the 2nd Congressional District of Louisiana and the Who Dat Nation.";"2011-03-17 17:30:45";"";t;861;17531;1988;"{congressperson,Democrat,democrat}"
239905257;"USRepRHinojosa";"Proudly representing the 15th Congressional District of Texas";"2011-01-18 18:13:06";"";t;513;11734;2126;"{congressperson,Democrat}"
138770045;"RepJohnConyers";"Official Twitter account for Congressman John Conyers, Jr., Rep. of Michigan's 13th Congressional District. For Jobs, Justice & Peace. | RTs ≠ Endorsements";"2010-04-30 14:49:06";"Detroit/Washington D.C. ";t;833;32772;2498;"{congressperson,Democrat,democrat}"
1140648348;"RepDWStweets";"U.S. Congresswoman proudly representing the people of Florida's 23rd District in our nation's capital.";"2013-02-01 20:31:25";"Weston & Washington";t;2333;9496;2623;"{congressperson,Democrat,democrat}"
2968007206;"RepDeSaulnier";"Honored to represent California's 11th Congressional District. Serving on the House Education and Workforce and Oversight and Government Reform Committees.";"2015-01-08 15:32:13";"Concord, CA ";t;331;8913;1178;"{congressperson,Democrat,democrat}"
2891210047;"SenDanSullivan";"Official twitter account for U.S. Senator Dan Sullivan.  Proudly serving the state of Alaska.";"2014-11-05 21:25:42";"";t;532;8986;1468;"{senator,Republican,republican}"
237763317;"RepHartzler";"I serve the hardworking Missourians of #MO4. Working to reduce big govt. burden & unleash American spirit. On Armed Services, Agriculture, Budget Committees";"2011-01-13 15:38:52";"Harrisonville, Missouri";t;937;14231;5068;"{congressperson,Republican,republican}"
2976598347;"RepMiaLove";"Official account for Congresswoman Mia Love, Utah's 4th District";"2015-01-13 15:44:28";"Saratoga Springs, UT";t;198;13401;613;"{congressperson,Republican,republican}"
148006729;"RepRobBishop";"";"2010-05-25 16:02:26";"Brigham City or D.C.";f;95;2363;0;"{congressperson,Republican,republican}"
2932617195;"RepPoliquin";"Proudly Serving Maine's Second Congressional District";"2014-12-19 21:32:47";"";t;342;4660;1012;"{congressperson,Republican,republican}"
1267940407;"SenKaineOffice";"Official twitter account for the office of U.S. Senator Tim Kaine of Virginia";"2013-03-14 20:33:03";"";t;211;5583;436;"{senator,Democrat,democrat}"
3058189305;"repjustinamash";"";"2015-02-24 06:06:26";"";f;0;0;0;"{congressperson,Republican,republican}"
2965083477;"RepRodBlum";"Official Account Of Iowa's 1st District Congressman Rod Blum. Member of @GOPoversight & @HouseSmallBiz #IA01";"2015-01-06 22:59:49";"Northeast Iowa";t;2117;6418;1515;"{congressperson,Republican,republican}"
43910797;"SenSherrodBrown";"Office of United States Senator Sherrod Brown. Proud to serve Ohio. Tweets from Sherrod signed -SB.";"2009-06-01 16:07:45";"Ohio/Washington D.C.";t;165;107390;2797;"{democrat,senator,Democrat}"
1134292500;"RepBetoORourke";"US Congress - El Paso";"2013-01-30 14:52:51";"El Paso, TX";t;280;23439;3621;"{congressperson,Democrat,democrat}"
76132891;"CongMikeSimpson";"U.S. Congressman from Idaho's 2nd Congressional District";"2009-09-21 20:26:26";"Washington, D.C. ";t;79;7998;456;"{congressperson,Republican,republican}"
2869746172;"repdavetrott";"Dad, husband, lifelong resident of Southeast Michigan and Representative for Michigan's 11th District.";"2014-11-09 22:42:17";"";t;214;5619;293;"{congressperson,Republican,republican}"
82649553;"repdonnaedwards";"Congresswoman representing Maryland's 4th Congressional District";"2009-10-15 16:04:37";"Washington, D.C. ";t;4100;28139;6398;"{congressperson,Democrat}"
2293131060;"RepKClark";"Proudly representing the people of the 5th District of Massachusetts.";"2014-01-15 18:53:47";"";t;995;30592;2861;"{congressperson,Democrat,democrat}"
1262814457;"RepTimWalz";"Teacher, Football Coach, Command Sgt. Major Proudly Representing Minnesota's 1st Congressional District; Ranking Member of House @VetAffairsDems";"2013-03-12 20:27:45";"";t;1064;6921;1379;"{congressperson,Democrat,democrat}"
235251868;"RepKristiNoem";"I'm South Dakota's lone Member of the U.S. House of Representatives. I live in Castlewood, SD with my husband Bryon and three kids Kassidy, Kennedy & Booker.";"2011-01-07 18:44:34";"";t;340;20910;3937;"{congressperson,Republican,republican}"
1092979962;"RepCheri";"Serving Illinois' 17th District. Wife & mother of 3 boys. Athlete. Former reporter. Fighter for better government. CoChair of DPCC. Facebook & Snapchat RepCheri";"2013-01-15 19:15:03";"Illinois & Washington, D.C.";t;6944;17620;2256;"{congressperson,Democrat,democrat}"
254082173;"RepJoeWilson";"Official Twitter account for Congressman Joe Wilson (SC-02). Grateful to serve as Chairman of the HASC Subcommittee on Readiness";"2011-02-18 15:18:45";"";t;346;9072;1248;"{congressperson,Republican,republican}"
137407124;"Westmoreland_GA";"Former U.S. Representative for Georgia's Third Congressional District.";"2010-04-26 17:19:38";"";f;901;12878;4166;"{congressperson,Republican}"
816282029276938240;"RepKihuen";"U.S. Representative proudly serving Nevada's 4th Congressional District. #NV04";"2017-01-03 13:56:16";"Las Vegas, NV";t;106;6109;516;"{congressperson,democrat}"
229592356;"KellyAyotte";"Born & raised in Nashua. Wife, mom to Kate & Jake, runner for fun, NH's first female attorney general, former U.S. Senator for New Hampshire. #LFOD";"2010-12-22 20:20:15";"";t;1530;62880;9575;"{senator,Republican}"
73303753;"SenBobCorker";"Official news and updates from United States Senator Bob Corker (R-Tennessee) and his staff.";"2009-09-11 03:56:08";"Tennessee";t;537;87170;3451;"{republican,senator,Republican}"
23970171;"TomRooney";"Proudly represent Florida's 17th District in the U.S. House of Representatives. Husband & father of 3 sons. RT ≠ endorsement.";"2009-03-12 15:44:41";"";t;3882;18060;2721;"{congressperson,Republican,republican}"
60828944;"SenatorTomUdall";"United States Senator from New Mexico.";"2009-07-28 06:10:29";"Santa Fe and Washington";t;337;47231;3566;"{senator,Democrat,democrat}"
1089334250;"RepAndyBarr";"Honored to represent Kentucky's Sixth Congressional District.  Fighting to get Kentuckians back to work and restore fiscal responsibility to Washington";"2013-01-14 15:29:49";"Lexington, KY";t;1203;10547;2427;"{congressperson,Republican,republican}"
246341769;"Raul_Labrador";"Proudly serving Idaho's beautiful 1st Congressional District.";"2011-02-02 16:26:52";"Eagle, Idaho";t;658;15696;1724;"{congressperson,Republican,republican}"
234837632;"RepRobertHurt";"Former U.S. Representative for Virginia's Fifth District https://t.co/jbrBps97xV";"2011-01-06 18:01:58";"";t;665;15990;2628;"{congressperson,Republican}"
16160352;"clairecmc";"";"2008-09-06 20:20:45";"Missouri/ Washington DC";t;16;177836;4199;"{democrat,senator,Democrat}"
798973032362606600;"RepValDemings";"U.S. Representative Florida's 10th Congressional District. Public Servant. Former Orlando Police Chief. Christian. Wife. Mother. Grandmother. Harley Enthusiast.";"2016-11-16 19:36:29";"Washington, DC I Orlando, FL";t;159;2719;403;"{congressperson,democrat}"
942156122;"RepSwalwell";"I rep SF Bay Area in the U.S. Congress. Senior Democrat overseeing @cia on @HouseIntelComm. Connecting #TrumpRussia dots at: https://t.co/vsiNd80qVn";"2012-11-11 20:26:01";"East Bay, CA & DC (CA-15)";t;6697;58291;7959;"{congressperson,Democrat,democrat}"
3091316093;"teammoulton";"The Office of Congressman Seth Moulton (D-MA)";"2015-03-13 14:26:54";"Salem, MA ";t;3144;5032;3034;"{congressperson,Democrat,democrat}"
1074480192;"SenTedCruz";"Representing the State of Texas in the United States Senate.";"2013-01-09 18:11:37";"Houston, Texas";t;7489;931263;5697;"{senator,Republican,republican}"
2863210809;"sendavidperdue";"Official Twitter account for U.S. Senator David Perdue of Georgia.";"2014-11-05 20:58:02";"Georgia";t;928;17404;2193;"{senator,Republican,republican}"
132201224;"RepJimMcDermott";"Proudly serving Washington State's 7th Congressional District";"2010-04-12 15:27:16";"";t;1294;16122;1893;"{congressperson,Democrat}"
20015903;"PeterRoskam";"Husband, father, and U.S. Representative for the 6th District of Illinois. I serve as @WaysandMeansGOP Tax Policy Chairman in the 115th Congress.";"2009-02-04 00:11:56";"";t;4574;21936;6711;"{congressperson,Republican,republican}"
518644221;"RepBradWenstrup";"US Representative for the people of Ohio's 2nd District, Physician, Army Reservist, Dad, Lifelong Ohioan";"2012-03-08 16:25:14";"";t;958;10962;4243;"{congressperson,Republican,republican}"
2930635215;"RepNewhouse";"Proud to represent Washington's 4th District in the U.S. Congress";"2014-12-18 20:19:23";"";t;1508;5423;850;"{congressperson,Republican,republican}"
51228911;"RepMikeTurner";"I proudly represent the Tenth District of Ohio. Montgomery County, Greene County and Fayette County. #OH10";"2009-06-26 21:15:07";"Washington, DC and Dayton, OH";t;833;12998;2036;"{congressperson,Republican,republican}"
785624983145852928;"repbobbyscott";"Interest to Men, #Health, #lifestyle & #Technology
Facebook Pge
https://t.co/7jRgSHkTa6";"2016-10-10 23:36:07";"United States";f;1055;233;55;"{congressperson,Democrat,democrat}"
242761889;"CongressmanDan";"Doctor representing #NorthernMichigan. Fighting for Veterans. Growing our economy. Protecting the Great Lakes.";"2011-01-25 14:54:16";"Iron River, MI";t;7369;9619;571;"{congressperson,Republican}"
1155212191;"KeithRothfus";"Thank you for visiting my official Twitter account. I proudly represent and serve Pennsylvania's Twelfth Congressional District.";"2013-02-06 21:51:36";"";t;494;5508;3770;"{congressperson,Republican,republican}"
122174004;"repdinatitus";"Congresswoman proudly representing the First District of Nevada in the U.S. House of Representatives. https://t.co/g6tZzJD45q";"2010-03-11 21:05:31";"Las Vegas, NV";t;1789;10997;7035;"{congressperson,Democrat,democrat}"
1099199839;"MartinHeinrich";"United States Senator from New Mexico";"2013-01-17 20:24:19";"";t;407;43895;3386;"{senator,Democrat,democrat}"
476256944;"SenFeinstein";"United States Senator from California. On Facebook at: http://t.co/siExqwIu";"2012-01-27 23:06:59";"California";t;193;191385;4483;"{democrat,senator,Democrat}"
171598736;"SenBobCasey";"Official twitter profile for U.S. Senator Bob Casey.";"2010-07-27 18:38:20";"Scranton, PA";t;516;136001;5010;"{democrat,senator,Democrat}"
1410590874;"PeterWelch";"Official Twitter Account for Congressman Peter Welch, proudly representing the great state of Vermont in the U.S. House of Representatives.";"2013-05-07 16:10:47";"Vermont and Washington, DC";t;1826;8048;1347;"{congressperson,Democrat,democrat}"
211420609;"RepSteveStivers";"Proud to represent the citizens of Ohio's 15th Congressional District.";"2010-11-03 05:57:36";"";t;946;20641;2730;"{congressperson,Republican,republican}"
23976316;"RepKenMarchant";"Serving the 24th Congressional District of Texas | Member of @WaysandMeansGOP and House Ethics Committee";"2009-03-12 16:19:18";"Washington, D.C.";t;2167;19252;4884;"{congressperson,Republican,republican}"
1074129612;"RepVeasey";"Proudly representing Fort Worth-Dallas. Born and reared in the Metroplex. Husband, father and Dallas Cowboys fan. #TX33, #DFW";"2013-01-09 15:49:27";"Dallas-Fort Worth, Texas";t;2830;9915;2323;"{congressperson,Democrat,democrat}"
29450962;"repjohnlewis";"Congressman, Georgia's Fifth Congressional District";"2009-04-07 13:49:52";"Atlanta, GA";t;165;471485;1710;"{congressperson,Democrat,democrat}"
58928690;"RepAdamSmith";"Proudly serving Washington State's 9th District. Ranking Member of the House Armed Services Committee @HASCDemocrats";"2009-07-21 21:31:55";"Washington's 9th District";t;1433;22148;2065;"{congressperson,Democrat,democrat}"
245451804;"RepJimCosta";"Costa represents California's 16th District. He serves on the Agriculture & Natural Resources Committees. This account is for official use only.";"2011-01-31 18:42:23";"";t;504;10713;1306;"{congressperson,Democrat,democrat}"
3044993235;"RepTedLieu";"Official Twitter account for the Office of Congressman Ted W. Lieu, serving #CA33 in the US House of Representatives・Follow on Facebook & Instagram @RepTedLieu";"2015-02-19 20:08:54";"Washington D.C. & Los Angeles";t;4645;19928;2427;"{congressperson,Democrat,democrat}"
2432952828;"GrothmanforWI";"Glenn Grothman represents WI's 6th Congressional District in the House of Representatives.";"2014-04-08 03:13:20";"Fond du Lac, WI";f;240;1028;705;"{congressperson,Republican,republican}"
442824717;"RepRichardNeal";"Serving the First Congressional District of Massachusetts in the United States House of Representatives, with 87 cities and towns in western & central MA";"2011-12-21 14:18:30";"";t;30;10359;862;"{congressperson,Democrat,democrat}"
815310506596691968;"RepJoshG";"Honored to serve the people of New Jersey's 5th District. Working across the aisle to solve problems, lower taxes, and fight for Jersey values.";"2016-12-31 21:35:47";"";t;23;1624;285;"{congressperson,democrat}"
66602794;"PatMcCroryNC";"74th Governor of North Carolina.";"2009-08-18 05:08:47";"North Carolina";t;724;47516;5676;"{Governor,Republican}"
816181091673448448;"RepMcEachin";"Father, husband & Progressive Democrat in Congress. Proudly representing VA’s 4th Congressional District. Member of @HASCDemocrats & @NRDems.";"2017-01-03 07:15:10";"";t;791;2302;381;"{congressperson,democrat}"
1055730738;"RepLowenthal";"Proudly serving California's 47th Congressional District. http://t.co/pHmhAyCM6J";"2013-01-02 18:11:33";"Long Beach, CA";t;3300;16060;2540;"{congressperson,Democrat,democrat}"
234022257;"RepSeanDuffy";"I am a devoted husband of one, proud father of eight, and the Representative for Wisconsin's Seventh District. Also at https://t.co/Y7pV5IPxzR.";"2011-01-04 17:28:01";"";t;2577;23968;3526;"{congressperson,Republican,republican}"
281540744;"RepWebster";"A family man and small-business owner who is dedicated to serving the citizens of Central Florida with honor and integrity.";"2011-04-13 13:47:05";"Central Florida";t;298;13104;2902;"{congressperson,Republican,republican}"
818948638890217473;"Rep_Matt_Gaetz";"Official Twitter for Congressman Matt Gaetz.
Proud conservative, and Northwest Florida native who is honored to serve the First District of Florida.";"2017-01-10 22:32:25";"";f;160;815;101;"{congressperson,republican}"
18566912;"RepHensarling";"Fighting to control spending & tax increases while advancing the principles of family, free enterprise, and freedom.";"2009-01-02 23:08:57";"Washington, D.C.";t;767;19216;792;"{congressperson,Republican,republican}"
242873057;"RepTipton";"Proud to Represent the people of #Colorado's 3rd Congressional District. Member of @FinancialCmte, @NatResources & Vice Chairman of @westerncaucus";"2011-01-25 20:01:25";"Cortez, CO";t;1281;13402;2171;"{congressperson,Republican,republican}"
2421067430;"TeaPainUSA";"Leader of the ""American Party"" - Born Thomas Elmer Addison Pain - July 4th, 1976 - #TrumpRussia";"2014-03-31 21:05:45";"";f;115211;123782;53872;"{democrat}"
1849261916;"RepBlainePress";"Congressman from Missouri's 3rd Congressional District, Member of the House Financial Services and Small Business Committees";"2013-09-09 19:53:08";"Missouri's 3rd District";f;248;5077;1393;"{congressperson,Republican,republican}"
303861808;"RepThompson";"Rep. Mike Thompson represents California's 5th Congressional District and chairs the House Gun Violence Prevention Task Force.";"2011-05-23 14:58:06";"St. Helena, CA";t;523;14253;2492;"{congressperson,Democrat,democrat}"
22509548;"DarrellIssa";"I work for CA-49, Chair the Subcommittee on Courts, Intellectual Property, and the Internet, & serve on the House Committee on Foreign Affairs.";"2009-03-02 17:39:00";"Vista, CA & Washington, DC";t;34696;258213;20476;"{congressperson,Republican,republican}"
117777832;"RepTimMurphy";"U.S. Congressman representing Pennsylvania's 18th District covering Pittsburgh's South Hills and communities in Greene, Washington & Westmoreland Counties.";"2010-02-26 15:45:58";"Southwestern Pennsylvania";t;671;19054;3990;"{congressperson,Republican,republican}"
27676828;"PatrickMcHenry";"I represent the citizens of North Carolina’s 10th District in the United States Congress.";"2009-03-30 16:42:39";"Denver, CO";t;3849;20168;3969;"{congressperson,Republican,republican}"
219429281;"RepKinzinger";"I represent Illinois' 16th District. It's an honor to serve in Congress on Energy & Commerce & Foreign Affairs, and as a pilot in the Air National Guard.";"2010-11-24 21:04:11";"Channahon, IL";t;996;27150;5695;"{congressperson,Republican,republican}"
467823431;"RepJeffries";"Member of Congress. Policy & Communications Co-Chair. Represent Brooklyn & Queens in the 8th district";"2012-01-18 21:54:44";"";t;719;23815;2075;"{congressperson,Democrat,democrat}"
240778059;"GinaRaimondo";"Governor of Rhode Island dedicated to moving Rhode Island forward. Smithfield native and proud mother of two. (401) 222-2080";"2011-01-20 18:34:27";"Providence, RI ";t;8378;39429;6574;"{Governor,Democrat}"
299578411;"AndrewZwicker";"Head of Science Education at the Princeton Plasma Physics Laboratory.  NJ General Assemblyman in the 16th Legislative District.";"2011-05-16 10:20:25";"";f;713;1213;1127;"{democrat}"
816284664658874368;"RepArrington";"The official Twitter account for Congressman Jodey Arrington. Building a better West Texas. Fighting for the future of America.";"2017-01-03 14:06:44";"West Texas";t;733;1298;167;"{congressperson,republican}"
814103950404239360;"RepBrianMast";"Proud husband, father of 3 & Army veteran.  Humbly serving the 18th Congressional District of Florida. Please  contact me if you need assistance.";"2016-12-28 13:41:21";"";t;423;2173;190;"{congressperson,republican}"
1064206014;"TulsiPress";"Aloha and welcome to the official Twitter page of Congresswoman Tulsi Gabbard (HI-02). Account managed by staff. Tulsi tweets signed TG.";"2013-01-05 22:57:50";"";t;1125;62850;2479;"{congressperson,Democrat,democrat}"
229197216;"RepDavid";"Avid hiker and coffee enthusiast who is proud to represent Arizona's 6th Congressional District in the U.S. House of Representatives.";"2010-12-21 19:48:02";"Arizona";t;1935;16064;3268;"{congressperson,Republican,republican}"
237862972;"RepWalberg";"Proudly serving the Michigan 7th District, tweet at me or join the discussion on Facebook http://t.co/W4dgfpnMav";"2011-01-13 20:26:26";"MI 7th Congressional District";t;1070;12282;3255;"{congressperson,Republican,republican}"
381152398;"RepTerriSewell";"Proud to represent the 7th Congressional District of Alabama
https://t.co/xfWvIZSjrk";"2011-09-27 20:47:50";"Washington, DC";t;2376;18814;3236;"{congressperson,Democrat,democrat}"
2964949642;"RepMcSally";"Honored to represent the people of Arizona's Second Congressional District in the U.S House of Representatives.";"2015-01-06 20:39:37";"Southern Arizona";t;725;7618;1826;"{congressperson,Republican,republican}"
18695134;"SenatorMenendez";"Proudly serving the State of New Jersey in the United States Senate.";"2009-01-06 21:01:12";"";t;712;95164;5092;"{democrat,senator,Democrat}"
1058917562;"RepDerekKilmer";"Representing Washington's 6th District in the House of Representatives           FB: https://t.co/byKNKNH1UP";"2013-01-03 22:15:02";"";t;128;11815;1475;"{congressperson,Democrat,democrat}"
28599820;"RepDianaDeGette";"Member of Congress, Colorado's 1st Congressional District. Chief Deputy Whip & member of Energy and Commerce Committee.";"2009-04-03 16:41:06";"Denver, CO";t;11451;23723;3036;"{congressperson,Democrat,democrat}"
221792092;"NitaLowey";"Proudly representing NY's 17th District. RM on House Approps Committee (@AppropsDems). RTs/follows ≠ endorsements. Newsletter sign-up: https://t.co/JSmr63CIAQ";"2010-12-01 16:36:35";"New York and Washington, D.C.";t;884;18905;2082;"{congressperson,Democrat,democrat}"
811632636598910976;"RepPaulMitchell";"Official account for Congressman Paul Mitchell #MI10";"2016-12-21 18:01:14";"";t;165;1157;137;"{congressperson,republican}"
305620929;"Call_Me_Dutch";"U.S. Congressman serving Maryland's 2nd District. Member of House Appropriations Committee. Loves all things Baltimore esp. the Ravens, Orioles and crabs.";"2011-05-26 14:39:08";"Washington, DC";t;1320;10466;2292;"{congressperson,Democrat,democrat}"
242555999;"SenWhitehouse";"U.S. Senator from #RhodeIsland, the Ocean State. Follows, RTs ≠ endorsement, but I look forward to listening to you.";"2011-01-25 01:52:03";"Rhode Island";t;1488;51327;4902;"{democrat,senator,Democrat}"
242772524;"RepFrankLucas";"Fifth generation Oklahoman proudly representing the Third Congressional District of Oklahoma.";"2011-01-25 15:24:07";"";t;240;7090;616;"{congressperson,Republican,republican}"
2963445730;"HurdOnTheHill";"San Antonio native, @TAMU grad, former undercover @CIA officer, cybersecurity expert, Chair of IT Subcommittee on @GOPOversight, also on @HouseHomeland & HPSCI";"2015-01-06 04:27:18";"#TX23";t;998;16497;3294;"{congressperson,Republican,republican}"
22831059;"CynthiaLummis";"Proud to represent the people of Wyoming in the U.S. House of Representatives.";"2009-03-04 20:44:59";"Wyoming and Washington D.C.";t;6155;14367;1584;"{congressperson,Republican}"
85396297;"RepJoeCourtney";"U.S. Congressman proudly fighting for the residents of Connecticut’s 2nd Congressional District. https://t.co/qNiLbsYBdJ, Instagram: repjoecourtney";"2009-10-26 19:45:09";"Vernon, CT";t;1922;17735;4384;"{congressperson,Democrat,democrat}"
213634439;"RepReneeEllmers";"I am honored to serve the Second District of North Carolina in the United States Congress. Follow my work in Washington and #NC02.";"2010-11-09 12:15:55";"NC's Second District";t;6453;18460;7087;"{congressperson,Republican}"
17544524;"ToddRokita";"Todd Rokita, U.S. Representative of the 4th District of Indiana. Chairman of Subcommittee on Early Childhood, Elementary, and Secondary Education.";"2008-11-21 20:10:51";"Indiana";t;3424;15761;5363;"{congressperson,Republican,republican}"
613725908;"RepLanceNJ7";"Official Twitter Account for Congressman Leonard Lance.  Proudly Representing New Jersey's 7th Congressional District.  http://t.co/uudCjpcv9f";"2012-06-20 20:19:40";"";t;321;9726;1405;"{congressperson,Republican,republican}"
